id_venda,id_cliente,id_produto,id_vendedor,id_data,quantidade,preco_unitario,custo_unitario,canal_venda
24891,576,155,95,20241127,10,76.97,53.67,Atacado
24892,229,365,15,20240430,224,11.25,7.35,Atacado
24893,506,407,15,20240331,22,91.4,57.46,Varejo
24894,160,419,84,20240521,45,89.7,66.43,Atacado
24895,532,112,67,20241026,45,135.17,91.12,Varejo
24896,276,274,18,20240401,484,9.48,6.63,Atacado
24897,117,71,29,20241210,45,109.93,93.91,Atacado
24898,136,294,66,20240714,150,11.65,7.4,Atacado
24899,513,229,66,20241017,8,91.94,65.54,Varejo
24900,468,325,75,20240204,373,11.33,6.37,Atacado
24901,92,469,80,20241217,78,77.66,58.9,Varejo
24902,589,166,25,20240422,9,105.9,75.77,Exportação
24903,301,91,99,20240511,45,113.15,86.96,Atacado
24904,402,115,78,20240626,45,116.52,97.02,Atacado
24905,294,87,18,20240220,90,110.94,94.2,Varejo
24906,86,29,97,20241203,45,125.5,83.29,Atacado
24907,364,249,52,20240311,212,10.4,5.83,Varejo
24908,131,247,23,20240122,3,96.8,73.55,Atacado
24909,407,213,26,20240913,10,85.22,54.98,Varejo
24910,291,446,54,20240824,246,69.24,47.81,Atacado
24911,381,237,67,20241210,7,100.87,77.37,Varejo
24912,65,81,15,20240822,45,111.95,85.2,Atacado
24913,105,376,39,20241026,101,68.27,48.54,Atacado
24914,383,494,62,20241229,78,81.01,55.06,Varejo
24915,180,317,48,20240623,314,11.71,7.82,Atacado
24916,93,142,5,20240117,10,80.47,54.14,Varejo
24917,126,314,60,20240515,186,10.88,6.88,Atacado
24918,381,464,20,20240926,67,58.54,44.71,Atacado
24919,203,448,7,20240907,45,86.46,53.86,Atacado
24920,551,180,99,20240924,7,88.02,65.61,Atacado
24921,412,3,49,20240713,45,108.0,84.1,Varejo
24922,109,373,22,20240416,11,69.37,40.04,Varejo
24923,194,56,76,20241105,90,120.69,103.16,Atacado
24924,415,494,85,20241219,123,82.97,58.16,Atacado
24925,239,223,68,20240610,11,88.13,63.91,Atacado
24926,48,376,11,20241118,78,63.57,40.67,Varejo
24927,565,221,56,20240405,8,103.38,66.95,Atacado
24928,274,59,5,20240815,45,129.77,103.6,Exportação
24929,581,407,89,20241002,134,100.98,61.61,Exportação
24930,338,4,73,20241119,45,118.87,100.08,Atacado
24931,249,35,44,20240505,45,123.82,94.8,Varejo
24932,7,411,57,20240929,101,95.72,60.23,Atacado
24933,591,355,66,20241218,87,11.76,7.99,Atacado
24934,189,257,17,20240821,393,10.42,6.04,Varejo
24935,82,123,3,20240919,90,151.14,106.4,Atacado
24936,166,269,50,20240123,299,9.81,6.78,Atacado
24937,237,464,81,20240110,67,73.33,45.55,Varejo
24938,471,61,84,20240905,90,119.02,101.32,Varejo
24939,573,133,1,20240706,10,78.95,50.03,Atacado
24940,218,366,13,20241109,319,12.52,7.65,Atacado
24941,486,169,59,20240713,5,81.3,59.66,Exportação
24942,310,110,14,20240229,90,127.24,101.89,Atacado
24943,427,314,71,20241213,283,9.76,6.22,Atacado
24944,420,79,56,20241031,90,108.22,83.39,Atacado
24945,498,428,44,20240214,22,86.59,49.44,Atacado
24946,579,448,64,20241201,202,78.05,51.22,Atacado
24947,312,205,20,20240306,12,79.17,57.86,Atacado
24948,417,371,53,20240406,317,11.98,8.54,Varejo
24949,575,259,85,20240121,110,8.5,6.67,Atacado
24950,442,21,86,20240312,90,127.92,83.93,Atacado
24951,85,42,7,20240620,90,120.86,101.66,Atacado
24952,353,112,40,20241130,90,131.25,98.43,Atacado
24953,227,319,55,20240417,374,9.35,6.02,Varejo
24954,117,462,93,20240507,78,63.08,54.26,Varejo
24955,53,317,45,20240325,212,12.03,7.72,Atacado
24956,45,325,77,20240103,374,11.7,6.92,Varejo
24957,390,91,96,20241211,45,117.84,74.18,Varejo
24958,125,89,45,20241109,45,124.5,97.97,Varejo
24959,271,165,3,20241127,10,101.54,69.66,Varejo
24960,84,66,22,20240618,90,101.33,86.54,Varejo
24961,226,123,74,20241123,45,124.26,103.19,Atacado
24962,436,294,18,20241019,465,10.4,7.59,Atacado
24963,240,487,19,20240904,101,87.66,52.11,Atacado
24964,598,281,98,20240407,263,10.18,6.57,Atacado
24965,88,166,79,20241104,10,90.36,67.51,Varejo
24966,433,54,,20240503,90,142.09,98.77,Atacado
24967,206,309,64,20240621,259,10.07,6.39,Atacado
24968,413,155,66,20241120,5,75.71,65.65,Atacado
24969,12,214,94,20240827,4,69.16,58.33,Varejo
24970,399,66,89,20240421,45,108.19,80.18,Atacado
24971,596,185,2,20240215,10,94.49,59.11,Atacado
24972,549,80,96,20241028,90,90.53,80.25,Atacado
24973,520,428,40,20240325,157,91.5,55.11,Atacado
24974,141,295,100,20240116,412,11.42,7.48,Varejo
24975,471,98,53,20240407,45,153.7,109.03,Atacado
24976,402,446,33,20240405,112,81.34,45.11,Atacado
24977,579,358,24,20240309,171,11.68,7.9,Atacado
24978,304,214,64,20241119,10,76.29,59.09,Atacado
24979,577,239,76,20240519,10,93.34,60.07,Atacado
24980,186,353,39,20240728,315,11.32,8.23,Atacado
24981,285,213,20,20241101,11,84.57,63.65,Atacado
24982,365,156,98,20240626,13,90.2,64.26,Atacado
24983,187,487,26,20240329,78,82.66,60.02,Atacado
24984,63,87,21,20240829,45,97.34,82.09,Varejo
24985,347,452,24,20240316,11,74.08,46.92,Atacado
24986,75,481,27,20241019,112,82.87,62.8,Atacado
24987,401,243,95,20240404,6,100.91,69.53,Exportação
24988,352,293,77,20240403,211,11.45,7.75,Atacado
24989,282,464,44,20240226,56,60.57,45.83,Varejo
24990,218,329,67,20241222,302,10.9,6.62,Varejo
24991,518,38,20,20241122,90,139.22,107.74,Atacado
24992,533,448,58,20241126,157,71.25,53.6,Atacado
24993,20,374,91,20240606,11,78.08,50.37,Varejo
24994,411,304,87,20240311,420,12.03,7.83,Atacado
24995,349,360,79,20241225,396,10.46,7.74,Varejo
24996,142,355,69,20240407,320,11.18,7.71,Atacado
24997,156,419,44,20240206,90,83.05,53.68,Atacado
24998,547,264,41,20240927,125,10.3,6.1,Atacado
24999,62,61,79,20240705,45,130.99,104.45,Atacado
25000,232,160,67,20240207,8,58.13,65.22,Atacado
25001,164,92,76,20240527,134,103.69,91.73,Exportação
25002,191,356,13,20240307,102,10.65,7.19,Atacado
25003,230,81,44,20241112,45,134.58,91.9,Atacado
25004,577,443,26,20240421,146,85.43,49.68,Atacado
25005,485,264,29,20240812,357,10.87,5.95,Atacado
25006,202,95,43,20240702,134,132.25,94.23,Varejo
25007,2,4,87,20241123,45,120.37,87.08,Atacado
25008,191,301,28,20240625,273,11.83,7.74,Varejo
25009,403,29,16,20240216,134,123.24,86.58,Atacado
25010,442,304,43,20240324,275,13.18,6.93,Atacado
25011,466,221,76,20240725,7,85.85,68.39,Varejo
25012,570,319,29,20240506,205,9.3,6.46,Atacado
25013,580,165,3,20240517,13,92.66,62.02,Varejo
25014,186,203,9,20240219,7,80.07,50.66,Atacado
25015,533,139,7,20241211,12,72.25,44.99,Varejo
25016,236,272,30,20240721,68,11.32,7.68,Varejo
25017,553,97,63,20240706,134,140.42,121.7,Atacado
25018,417,358,19,20240427,443,11.62,7.95,Atacado
25019,467,102,8,20240211,134,137.83,95.35,Exportação
25020,117,114,36,20240716,45,139.35,98.25,Varejo
25021,224,85,73,20240427,45,112.18,92.51,Atacado
25022,461,307,40,20240201,427,7.14,7.69,Atacado
25023,155,362,49,20240303,116,10.73,8.43,Varejo
25024,360,307,38,20240905,396,12.85,8.36,Exportação
25025,579,156,25,20241028,10,111.21,66.84,Atacado
25026,42,21,60,20240410,45,112.84,102.92,Atacado
25027,415,79,25,20240312,134,92.28,82.82,Atacado
25028,589,155,86,20240614,11,73.79,68.43,Exportação
25029,249,285,75,20241212,135,14.13,7.78,Varejo
25030,140,21,83,20241127,90,122.3,82.34,Atacado
25031,158,178,97,20240805,8,81.28,71.15,Atacado
25032,268,60,32,20241103,134,140.39,117.68,Varejo
25033,213,57,98,20240120,45,115.09,89.61,Atacado
25034,390,272,6,20240714,297,10.91,7.17,Atacado
25035,156,222,82,20240505,10,112.6,76.84,Atacado
25036,1,374,45,20240927,22,83.79,50.6,Exportação
25037,381,141,72,20241123,4,76.77,54.35,Varejo
25038,556,303,50,20240510,366,9.98,7.83,Varejo
25039,431,246,100,20240127,10,81.13,55.37,Atacado
25040,588,194,81,20240506,6,72.97,52.93,Varejo
25041,18,473,40,20241006,56,80.33,47.12,Varejo
25042,372,309,20,20241121,434,10.03,7.51,Atacado
25043,575,54,100,20240113,45,129.54,118.21,Atacado
25044,193,290,57,20241015,146,12.36,7.22,Atacado
25045,245,331,10,20240212,334,8.97,5.81,Atacado
25046,341,87,37,20240617,45,112.17,79.11,Exportação
25047,86,323,8,20240118,249,9.69,6.54,Varejo
25048,436,222,47,20240721,11,96.45,75.68,Varejo
25049,398,249,8,20240423,428,10.98,6.56,Atacado
25050,49,38,64,20241123,90,133.78,119.26,Exportação
25051,273,302,86,20240811,394,11.38,7.29,Atacado
25052,242,175,15,20240727,8,83.46,57.07,Atacado
25053,545,19,90,20240708,90,113.58,82.41,Varejo
25054,1,175,48,20240923,7,89.91,54.55,Exportação
25055,519,254,44,20240226,418,11.21,6.83,Atacado
25056,67,133,30,20240515,6,76.53,50.62,Varejo
25057,549,175,84,20240521,15,97.84,60.06,Varejo
25058,526,194,67,20240126,3,77.62,53.74,Varejo
25059,233,71,6,20240622,90,108.3,88.44,Atacado
25060,68,329,87,20240527,110,10.79,7.46,Atacado
25061,27,140,26,20240427,8,86.69,61.07,Atacado
25062,437,146,74,20240427,10,71.09,50.72,Atacado
25063,43,53,97,20240912,45,129.78,101.06,Atacado
25064,442,82,5,20240622,90,101.84,91.2,Atacado
25065,451,19,83,20240819,45,108.18,82.81,Varejo
25066,520,322,81,20240623,210,10.08,6.59,Varejo
25067,89,425,66,20240325,45,84.87,49.53,Atacado
25068,213,110,5,20240409,45,125.76,111.65,Varejo
25069,213,284,87,20240115,182,11.36,7.65,Atacado
25070,573,338,32,20240112,394,9.46,5.64,Varejo
25071,535,465,40,20241011,22,79.73,44.46,Atacado
25072,214,254,80,20241202,414,10.94,6.95,Varejo
25073,514,377,52,20240707,146,60.07,45.3,Varejo
25074,541,47,81,20241023,90,143.57,102.94,Atacado
25075,17,81,15,20240407,134,107.65,92.33,Varejo
25076,171,54,37,20241126,90,122.57,104.28,Atacado
25077,186,59,74,20240730,45,123.67,103.58,Atacado
25078,88,195,17,20240305,1,64.97,49.46,Atacado
25079,13,371,64,20240806,197,11.87,8.44,Atacado
25080,414,389,86,20240923,56,76.9,45.23,Varejo
25081,202,390,93,20240105,134,67.97,51.24,Varejo
25082,247,23,4,20240704,90,103.73,89.41,Exportação
25083,98,201,89,20240911,10,73.53,53.03,Varejo
25084,479,338,99,20240616,40,9.28,6.18,Varejo
25085,370,372,32,20240214,127,11.99,7.91,Atacado
25086,151,435,14,20241027,56,73.11,50.36,Varejo
25087,189,203,61,20241115,9,72.28,56.31,Atacado
25088,239,63,7,20240201,45,99.18,70.64,Varejo
25089,219,116,57,20240506,90,137.37,94.41,Atacado
25090,119,250,45,20240402,355,9.96,6.27,Atacado
25091,418,60,15,20241128,45,142.67,111.45,Varejo
25092,560,110,50,20240426,45,115.64,104.02,Exportação
25093,388,376,6,20241214,101,66.59,42.26,Atacado
25094,553,67,54,20240124,45,100.17,74.34,Atacado
25095,593,351,86,20240605,223,12.94,9.11,Atacado
25096,342,465,89,20240710,101,69.63,49.67,Varejo
25097,107,410,74,20241027,90,78.59,52.77,Atacado
25098,519,453,50,20240503,78,76.85,49.91,Atacado
25099,164,100,6,20240909,45,124.58,116.4,Exportação
25100,251,254,54,20240816,176,10.67,7.19,Atacado
25101,508,169,86,20240907,13,100.14,56.29,Atacado
25102,75,456,68,20241031,34,65.21,51.75,Varejo
25103,219,172,82,20241130,10,101.76,68.03,Atacado
25104,315,33,8,20240404,134,103.87,84.87,Atacado
25105,185,41,74,20240420,45,125.12,102.28,Exportação
25106,44,91,77,20240115,90,96.91,99.66,Varejo
25107,154,359,53,20240818,71,11.71,6.96,Atacado
25108,373,19,90,20241218,90,99.01,83.23,Atacado
25109,598,467,44,20241020,67,82.05,51.42,Atacado
25110,154,238,17,20241206,7,86.94,64.47,Atacado
25111,233,448,41,20241122,22,77.28,50.71,Varejo
25112,12,116,15,20241029,45,126.08,109.96,Varejo
25113,557,479,85,20240309,11,93.36,56.26,Varejo
25114,102,175,61,20241108,7,92.73,70.27,Atacado
25115,521,360,91,20241128,101,11.14,7.94,Atacado
25116,56,272,13,20240427,193,9.51,6.9,Atacado
25117,327,83,94,20240527,45,114.79,84.51,Varejo
25118,323,81,36,20240226,45,109.85,90.44,Atacado
25119,235,60,60,20241207,134,121.51,102.86,Exportação
25120,181,148,23,20241125,6,66.24,54.82,Varejo
25121,19,410,37,20240323,34,86.4,60.85,Atacado
25122,539,116,51,20241204,134,121.51,107.54,Atacado
25123,408,213,44,20241007,8,79.47,59.21,Atacado
25124,467,306,39,20240726,476,11.71,7.45,Exportação
25125,253,95,88,20240417,90,112.44,111.52,Atacado
25126,458,214,87,20240610,2,75.36,55.74,Varejo
25127,246,102,83,20241029,90,133.9,111.34,Atacado
25128,547,297,46,20240205,329,12.38,8.69,Atacado
25129,252,149,34,20241016,12,80.17,56.8,Atacado
25130,556,467,86,20240514,101,77.69,57.17,Varejo
25131,543,290,66,20241209,350,12.35,8.33,Atacado
25132,469,484,21,20240328,78,76.33,60.5,Atacado
25133,442,33,15,20241029,45,113.41,80.67,Atacado
25134,3,71,78,20240517,134,119.46,101.98,Atacado
25135,377,29,3,20240611,45,104.55,96.33,Atacado
25136,118,304,22,20240101,428,11.76,7.25,Atacado
25137,584,272,51,20240610,316,11.69,6.94,Atacado
25138,569,458,50,20240601,45,59.6,39.98,Atacado
25139,405,169,90,20240122,8,97.0,56.04,Exportação
25140,379,82,41,20241126,45,116.13,88.28,Atacado
25141,520,103,98,20241001,134,122.81,97.38,Varejo
25142,580,359,53,20240208,304,11.14,7.12,Varejo
25143,151,214,52,20240517,13,87.88,55.23,Atacado
25144,565,411,73,20240829,123,86.97,69.29,Atacado
25145,19,434,37,20241209,56,90.25,62.16,Varejo
25146,516,388,13,20240620,11,70.29,44.1,Varejo
25147,1,16,64,20240718,90,104.46,77.09,Exportação
25148,44,405,27,20241205,90,84.32,57.42,Atacado
25149,20,371,27,20240308,167,11.94,7.42,Varejo
25150,88,359,71,20241103,245,11.47,7.84,Varejo
25151,516,119,44,20241025,90,118.31,92.44,Atacado
25152,29,443,100,20240929,67,86.87,56.35,Atacado
25153,3,306,17,20241111,332,10.99,8.3,Atacado
25154,406,486,2,20240625,56,87.99,43.47,Atacado
25155,362,365,91,20240813,372,10.64,7.04,Varejo
25156,74,473,8,20241230,101,91.14,52.39,Exportação
25157,497,481,53,20240128,157,94.76,59.64,Atacado
25158,469,452,13,20240708,112,62.0,46.73,Varejo
25159,288,428,51,20241029,45,82.3,60.47,Varejo
25160,155,285,51,20240911,174,10.04,7.9,Varejo
25161,384,245,58,20241221,13,96.15,71.68,Varejo
25162,536,236,8,20240520,7,93.38,71.05,Atacado
25163,207,297,46,20241111,231,13.05,9.12,Atacado
25164,280,381,27,20240226,112,78.41,50.07,Varejo
25165,511,82,59,20241115,90,130.42,84.88,Atacado
25166,73,218,11,20240401,5,87.87,57.31,Atacado
25167,431,56,12,20240406,134,115.99,97.91,Varejo
25168,316,297,97,20240417,273,14.33,7.5,Varejo
25169,196,353,88,20240807,436,12.99,7.69,Varejo
25170,138,60,46,20241008,90,130.2,108.52,Varejo
25171,238,105,97,20240601,269,131.24,107.48,Atacado
25172,301,407,8,20240306,112,91.37,56.26,Atacado
25173,356,142,32,20241014,2,79.3,57.36,Atacado
25174,53,444,79,20240328,157,68.39,44.27,Atacado
25175,309,372,82,20240322,452,10.31,6.6,Atacado
25176,347,133,30,20240512,4,76.13,53.57,Atacado
25177,349,442,11,20240223,157,64.58,58.51,Atacado
25178,236,82,6,20240131,45,77.28,82.25,Atacado
25179,260,60,88,20240509,90,136.1,115.63,Varejo
25180,468,381,36,20240623,101,64.89,50.78,Atacado
25181,560,158,55,20240409,7,95.2,69.25,Exportação
25182,202,456,38,20240613,101,73.09,49.56,Atacado
25183,74,306,28,20241008,372,12.01,7.13,Exportação
25184,309,407,99,20240328,45,89.12,60.85,Varejo
25185,572,195,5,20241130,11,72.48,48.9,Atacado
25186,355,247,14,20240305,1,93.91,62.84,Atacado
25187,460,66,6,20240903,45,101.19,64.33,Varejo
25188,395,487,59,20241012,112,79.4,55.46,Atacado
25189,474,52,58,20240526,179,142.39,115.54,Atacado
25190,77,314,1,20240720,221,9.16,6.19,Varejo
25191,312,274,18,20241011,130,10.27,6.69,Atacado
25192,333,245,89,20240329,12,98.85,59.25,Varejo
25193,308,278,58,20240108,330,9.71,6.67,Atacado
25194,424,435,27,20240518,157,75.88,50.61,Atacado
25195,243,409,22,20240511,34,86.86,51.47,Atacado
25196,16,329,94,20241128,358,10.76,6.34,Atacado
25197,410,359,28,20241021,245,11.63,7.3,Atacado
25198,453,85,89,20240406,45,96.65,82.23,Varejo
25199,156,139,58,20240102,7,71.71,51.98,Atacado
25200,37,166,42,20240412,10,96.25,73.82,Varejo
25201,211,334,72,20240510,436,8.75,6.76,Atacado
25202,436,294,72,20240318,408,10.93,8.17,Atacado
25203,559,130,98,20240523,4,77.93,51.38,Varejo
25204,160,201,,20240610,11,62.34,44.42,Atacado
25205,45,462,62,20241124,11,62.92,47.46,Varejo
25206,499,307,86,20240725,364,12.38,7.21,Varejo
25207,491,205,94,20240414,10,80.37,57.35,Atacado
25208,189,67,97,20241228,269,112.22,81.64,Atacado
25209,2,89,25,20241213,45,124.45,81.65,Varejo
25210,309,284,56,20240206,154,11.18,6.57,Varejo
25211,271,371,11,20240316,276,11.17,7.1,Atacado
25212,430,487,4,20241011,56,76.44,52.28,Atacado
25213,325,467,28,20240323,123,77.11,64.93,Varejo
25214,280,259,86,20240920,309,9.2,6.75,Varejo
25215,54,53,7,20240630,45,133.73,119.43,Varejo
25216,142,446,64,20240612,90,67.01,43.67,Atacado
25217,66,61,17,20240213,90,138.3,110.21,Varejo
25218,557,309,49,20241116,405,11.03,7.08,Varejo
25219,224,314,34,20240415,267,10.08,6.4,Varejo
25220,575,59,94,20240803,45,134.6,102.54,Atacado
25221,589,458,22,20240813,123,57.29,36.61,Exportação
25222,417,57,11,20240111,179,116.97,90.3,Atacado
25223,445,4,8,20241022,45,102.4,81.95,Atacado
25224,335,371,95,20240725,429,10.91,7.31,Exportação
25225,271,173,100,20240417,11,95.24,62.89,Varejo
25226,53,213,11,20240406,7,75.28,56.08,Atacado
25227,101,32,40,20241121,45,163.12,117.11,Atacado
25228,228,151,8,20240804,5,73.36,60.97,Atacado
25229,369,208,48,20240130,7,75.51,53.79,Atacado
25230,317,417,82,20240919,67,80.85,56.56,Atacado
25231,409,53,20,20241024,45,128.28,100.11,Atacado
25232,426,139,48,20240617,9,73.32,54.6,Atacado
25233,89,151,24,20241013,10,84.5,53.41,Atacado
25234,319,323,79,20241102,259,9.08,5.84,Atacado
25235,251,413,48,20241119,67,79.63,53.02,Atacado
25236,518,473,5,20240805,123,84.9,55.96,Atacado
25237,450,17,83,20240927,45,121.04,80.05,Varejo
25238,20,452,1,20241127,112,66.54,43.57,Varejo
25239,344,57,35,20241221,45,0.0,84.96,Atacado
25240,169,229,46,20240925,12,103.78,64.3,Varejo
25241,572,481,25,20240416,22,89.02,62.75,Atacado
25242,108,296,51,20240205,322,11.83,7.65,Varejo
25243,174,319,43,20240412,471,9.45,6.33,Atacado
25244,580,304,92,20240723,214,10.82,7.22,Varejo
25245,407,257,94,20241101,315,10.92,5.92,Atacado
25246,147,19,89,20240123,45,115.48,84.0,Varejo
25247,492,185,97,20240402,14,99.49,67.98,Varejo
25248,380,413,92,20240502,112,66.87,52.14,Varejo
25249,298,464,13,20241013,56,70.31,43.56,Atacado
25250,2,304,31,20240802,360,12.21,7.39,Atacado
25251,407,442,15,20240811,123,70.27,56.93,Atacado
25252,72,171,77,20241201,11,93.98,54.69,Atacado
25253,526,494,43,20240821,67,85.55,52.72,Varejo
25254,210,413,68,20240606,22,74.75,45.24,Exportação
25255,343,396,52,20240911,112,81.85,51.89,Atacado
25256,491,353,44,20240102,356,10.58,7.01,Varejo
25257,453,229,22,20241030,7,93.42,67.73,Atacado
25258,385,444,99,20240905,90,78.94,43.24,Varejo
25259,206,428,86,20241126,67,79.19,59.7,Varejo
25260,101,155,85,20240923,6,80.17,55.31,Atacado
25261,475,67,83,20240528,45,110.77,77.07,Varejo
25262,516,452,95,20241104,56,66.59,45.96,Atacado
25263,537,453,5,20240517,56,76.67,45.37,Atacado
25264,379,156,57,20240725,1,94.42,73.13,Atacado
25265,397,238,30,20241128,8,103.22,75.53,Atacado
25266,143,418,64,20241113,101,78.74,52.25,Atacado
25267,115,98,99,20240929,45,141.58,102.46,Varejo
25268,474,207,79,20241023,7,75.85,52.63,Atacado
25269,457,41,2,20241129,90,123.22,119.23,Varejo
25270,201,54,90,20240717,45,128.86,95.45,Varejo
25271,114,58,13,20240708,90,141.47,102.95,Exportação
25272,325,301,93,20240724,293,10.71,7.88,Varejo
25273,299,4,11,20241105,45,103.29,87.48,Varejo
25274,541,67,73,20240116,90,104.34,74.2,Varejo
25275,114,71,41,20240203,45,115.45,82.8,Exportação
25276,530,317,65,20240826,307,11.31,8.06,Varejo
25277,449,100,96,20240127,134,125.19,96.43,Atacado
25278,367,95,58,20240902,45,115.3,96.65,Atacado
25279,549,115,68,20241205,90,123.12,81.29,Varejo
25280,147,447,35,20241028,78,79.9,40.46,Varejo
25281,187,322,36,20240612,409,9.79,6.02,Atacado
25282,321,151,32,20241121,8,90.78,49.8,Varejo
25283,131,481,63,20241127,22,88.49,51.41,Atacado
25284,405,81,67,20241009,90,117.04,98.37,Exportação
25285,21,15,92,20241001,45,118.46,86.26,Atacado
25286,348,317,54,20241210,250,11.19,7.96,Atacado
25287,554,95,97,20240229,45,124.34,101.07,Varejo
25288,122,360,2,20241101,388,11.25,7.07,Varejo
25289,352,406,66,20241015,90,75.72,47.28,Atacado
25290,428,293,2,20241124,265,11.68,8.08,Atacado
25291,420,490,62,20240120,67,88.53,58.83,Varejo
25292,437,471,11,20240521,11,100.53,58.56,Atacado
25293,212,290,26,20240701,236,11.97,8.39,Atacado
25294,585,51,52,20240927,45,141.35,100.48,Varejo
25295,511,282,80,20240816,246,11.43,7.5,Varejo
25296,461,165,6,20240907,4,104.5,65.84,Varejo
25297,480,260,46,20241006,355,10.32,6.47,Atacado
25298,87,240,20,20240225,5,92.27,70.06,Varejo
25299,352,450,12,20240715,45,54.37,43.04,Varejo
25300,535,54,66,20240105,45,124.94,101.0,Atacado
25301,51,83,16,20241004,45,116.9,86.39,Varejo
25302,154,126,33,20240720,6,82.1,64.15,Atacado
25303,121,459,18,20241101,34,66.28,45.18,Atacado
25304,468,425,37,20240610,34,81.5,52.64,Atacado
25305,225,446,53,20240903,157,66.14,46.99,Atacado
25306,6,100,66,20240210,45,131.26,94.92,Atacado
25307,558,406,63,20240924,78,76.99,50.31,Atacado
25308,312,62,8,20241205,90,109.38,85.48,Atacado
25309,228,478,69,20241231,45,80.09,59.78,Atacado
25310,135,491,61,20240604,101,71.46,54.08,Atacado
25311,138,259,96,20240624,452,9.55,6.95,Atacado
25312,251,92,13,20240418,134,107.49,87.61,Varejo
25313,552,47,81,20240809,45,140.71,101.13,Varejo
25314,106,182,12,20240312,10,84.96,66.04,Atacado
25315,513,295,81,20240128,205,11.81,6.95,Atacado
25316,411,163,62,20240812,4,98.68,71.93,Varejo
25317,467,481,52,20240920,157,96.87,64.77,Exportação
25318,142,331,56,20241007,193,9.48,6.73,Varejo
25319,439,259,29,20240805,429,10.19,5.73,Atacado
